"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"OR51G1",-6.86264607219179e-06,0.000520538733920631,0.000735026612536,1.46080125110381e-05,-0.000953376699115133,4.65185433752051e-05,0.000881539025258106,0.000446006706554565,9.10629680068278e-05,0.000207965023929125,-1.18826804346436e-05,0.000306839393717792,-0.000901101812167292,0.000648274023351271,-0.000105796677246102,0.00113743528803217,-0.00110230422231924,0.000956370346848822,-0.00257758143891035,0.000961228192092021,-0.000675676283685679,-0.000321102745385831,0.000237562935274803,-0.00114411963831585,0.00105452361211768,2.79702948547818e-05,-0.00139608878671065,-0.00124715084608045,-0.000281327603666671,-0.0012691551104098,-0.00081812464336858,0.00329704502674231,0.00155099561879009,0.00132549602921455,-0.00117828146939275,-0.000347203391838752,0.00256838290586949,-0.000601231320170346,-0.00161187484026843,-0.00143851604869489,0.00107260203840135,-0.0029011380948,-0.00334294007962234,0.000207582757985036,0.000470134821469689,0.000135774364966272,0.000212839875047906,0.00102365722467389,0.000474948721869495,0.000989396011800763
"ID2",0.0140763138494167,0.015214859869882,-0.0130360457089838,0.0395128119540174,-0.00837820785716574,0.0287961879589858,-0.000649619578548329,0.0228647104286971,0.0349670435511396,0.0252881581543707,0.0537261439125987,0.0134765429919471,0.04383462044846,-0.0459781888119875,0.0207185713300275,-0.106715238800738,0.0199452053751719,-0.0449738745726103,-0.0717687076063696,-0.0418011744381437,-0.00715164667581098,0.0481475582982923,-0.10075961883968,0.0381332561215545,-0.0128647070908121,0.0283366157639425,0.0366937969568191,0.026626559334625,-0.010904778001414,-0.000830868244220914,0.0822681684018098,-0.0122206837170572,0.029677832077635,0.017096913631679,0.0496739708396511,0.0614112591224989,-0.0524626507360218,-0.0215317067024746,-0.0178913101249575,0.000226294451003873,0.0415160203344299,-0.0275710108561865,-0.0156446428586895,0.0125231863825534,0.0160288304101202,0.00964898484437118,-0.00670104502146785,0.0125795777971323,0.036283194620407,0.00387864910275565
"MIR374B",-0.000551755316632126,0.000649992845852414,-0.000667278809004536,0.000889172376429976,-0.000680217636153386,0.0029927904066353,-0.000734022134233065,0.00206309280932524,0.00294730490522184,-7.5739821651605e-05,7.55075681960097e-05,-0.00297091493109939,-0.00216072348308988,-0.00178096417116402,0.000765091815070929,-0.00198855717927664,0.00022372554346936,-0.00338459919731446,0.00346668669191559,0.00306862245289556,-0.00244713518393487,-0.00372268577632719,0.000517944490595843,0.00113443434169735,0.000309212872023933,-0.00248794157601906,-0.00121847939562678,-0.00371735450246308,0.00354354126313483,-0.00417553451905644,-0.00350757732196488,-9.77271683086293e-05,-0.00674705870511782,0.00952902239445726,0.00589320755059561,0.00727652986549277,0.000754511234424402,-0.00211703457687905,-0.00591854600239609,0.00826777467637856,-0.00241061789761602,-0.00197959964665869,-0.00686980224635507,-0.00240883171429538,0.000661280800312055,0.00238599904889308,-0.0019493973730933,-0.00315926866382461,-0.01088408505422,-0.000652421010139071
"CYTL1",-0.00281802024260306,-0.0247650787010295,-0.0161039444566157,-0.0372525351740482,0.0170860641484886,0.00743291896572424,-0.022045473119869,0.0120879218735982,-0.0185595313570752,0.0028612833334028,-0.0455001142229276,0.0102152552057012,0.0514157079205003,-0.0133886952415693,0.0862999753747492,0.0331509179946297,-0.0347299846503671,0.0419646550457542,-0.0047822184500492,0.013526810350688,0.0129648850204872,0.0611562936495483,0.060123861634397,-0.0273912520073518,-0.00523838254622213,0.00495285482351061,-0.0262788564054897,-0.0117629504764228,-0.0254092334625908,0.00417247089143684,0.0405844552006917,-0.0122687660261638,0.00707817521445563,0.0464298559966451,-0.0335701556282433,0.00714912684578463,0.0281632508299846,-0.0508446212771625,0.00246025534371159,-0.0292933754032261,-0.0418448820038663,-0.0156313633833273,0.0103926043505546,-0.0385643358315541,-0.00269498734834887,0.0270594602231224,0.0113826710189201,0.000183837105031575,0.0178773719784016,-0.113862710775628
"SNORD68",0.00231009756073173,-3.04390426614087e-05,-0.000603114464336326,-3.43084080472825e-05,0.000634575095369911,-0.00287297428757007,3.55883083290998e-05,0.00299578287077218,0.000819707049796653,-0.00378279508676046,0.00283549685939872,0.000604977860578139,-0.00470712262291373,0.00358747426526453,-0.0014928467621916,0.00107191070317622,-0.00786954270014753,-0.00619055719978217,4.63246543084594e-05,6.3114599566968e-05,0.00383760879454738,-0.000423725327701158,0.00514176125954607,-0.00293888480285414,-0.00404651493375689,0.00240772905835013,-0.00356850511462151,0.00471275469728317,0.004194000885309,-0.0125389575929901,-0.00536165605177632,0.00302554531181977,-0.00662641318580147,-0.000326606234794366,0.00575732167868624,0.00882811402416984,0.00247786869887829,-0.0144942478035449,0.019858263161525,-0.0065431246297517,0.00500906791471063,-0.00217680304699666,0.015143983529507,0.00488484938397387,-0.00428095556628952,0.0284474795562504,0.0155496411847132,-0.00195175749385805,0.00754381790794539,-0.0253265709995698
"SNORD47",0.000822375530902541,0.00420591576515934,0.00641308713004108,0.00291768793326606,0.00654920532760345,-0.00573119620549512,0.000935779799245499,0.00555769808652428,0.000335755488969004,-0.00118852221876776,-0.00365509104519406,-0.0125884934934517,-0.000494387958976597,-0.00196897757546626,0.0052296226672726,0.0170079332771845,0.000624343837746511,-0.0129639740846979,-0.00210725471163216,-0.00679438943089181,0.00997257400971152,-0.00764287068845793,-0.00946618947039652,0.00238614106334312,0.00984325443734941,0.0066917096615399,0.00992282569407033,0.0415060193036916,-0.0299575437935042,-0.00294395372759003,0.00988618960990869,-0.0268402052536671,0.00942370357921095,-0.0377494219273138,0.0174013591718173,0.0298453997022063,0.0530996901323371,-0.0168858017741074,-0.00368288947020654,-0.0247408061288051,-0.0498236116591666,0.0153302143626801,0.0327395067639458,-0.0034238792698998,-0.0508456477857413,0.026405721819814,-0.0199099118562874,0.0643602575213471,-0.0156855551170687,0.041273392805619
"HSD11B1",-0.0122373893540375,0.000452970700906019,-0.00202017264045758,0.0202151479227127,0.000458154793408435,-0.0219195412576931,-0.00173990825504979,0.00498394012728165,0.0155905850426056,-0.00261305569642157,-0.00155797219234064,-0.000212037090066965,-0.000455862185861116,0.0175177527519048,0.00692027004479991,-0.0180099094511931,-0.021353349931233,0.0241469989912933,-0.00649900682443988,0.00470337284159717,0.0120170316532197,-0.00749422540422297,0.030172255144032,0.0328132294045216,-0.0129108969651892,0.0173029062411105,0.00334112779688586,-0.0103954032900021,-0.0168011741604108,-0.0434116931692278,0.0261173887382359,-0.0413980338450319,-0.0099241928529776,-0.00683197789188659,-0.0251278190602031,-0.0260759849774226,-0.00834895339426319,0.0278381484372178,0.00195033249163426,0.0330327669175465,-0.0077404867400625,0.0232883068241831,-0.000910929897816462,-0.0146758970333094,-0.00655690328642755,0.00751464210145235,0.0332252388648335,0.000700195167024523,-0.0359268460567657,0.0184694170507486
"SNORD36C",0.00232733723994781,0.00158839242143641,0.00100840695832248,0.000853608320050854,0.00161486800234996,-0.00381929476021157,-0.00131609173619495,0.00160842689677716,0.000813798449866397,0.000420284835087395,0.00146039330757094,-0.0011565299025329,5.4412842233412e-05,0.00263207562700685,0.00313514548437575,-0.00787347149999411,0.00302730569452908,-0.00666090524450447,-0.000163812151157336,-0.000826564554730429,-0.00219590458512221,0.00212673111163383,-0.00104849393782029,-0.00291196125227364,0.00624923097154989,-0.00637990359465064,-0.00860700010841841,0.0023654923786734,3.45276768732663e-05,0.00404051620347914,-0.00399668045173967,9.11893587923432e-06,-0.00340530216873383,-0.00137078732899305,-0.00468449643828159,0.000230472099385633,0.00249035001958076,-0.00423124920345874,0.00228908102220408,0.00448358128324847,-0.00156614671519711,-0.00561373242732797,0.0014112750648487,0.000786807348416342,-0.00991600871248714,0.00103232119395767,-0.0022832463740832,0.00558312536307252,0.00545954588995786,-0.00259148776196146
"MIR597",-0.00398617341871147,0.000382933333844019,-0.00437980888110621,-1.99206918410461e-05,0.00734268457113578,0.0179017241898383,0.0106196755133592,0.00387515304883967,0.00778989192501948,0.000301331555779084,0.00806593444007086,-0.0126170016156999,-0.0032361127637854,-0.00382840662246767,0.000750188848487318,0.0026038379764592,-0.025507490343321,0.00920724992123271,-0.0143386666440343,-0.00807242048244351,0.0123584669467808,-0.0118574700123435,0.00878171139741612,-0.0197184680195247,-0.0268974734953591,-0.00788242431080024,-0.00153949458076314,0.00871357075690406,0.0272971584203527,0.00484133776874475,-0.0249359065719052,-0.00114264338155095,-0.00918545868534278,0.00212194038139105,0.000120495339808226,0.000864620065893594,-0.00993182419501689,0.0142843629661873,-0.010494951944723,0.013565395761798,-0.0299061635170122,0.0155442654136251,0.00220494038601024,-0.0298612249459844,0.0360067436493969,0.013506017880034,0.000517377132983476,0.0169844098525955,0.00328649462202634,0.0371579355923065
"MSTN",-0.00454097925738614,0.00125962293451179,0.00222219509163168,0.0136885230112466,-0.0298335070356023,0.00949463317061845,-0.0449223376588346,-0.0958813046864628,0.00849405045295509,-0.00619126703802237,0.0113359671846141,0.0206340582278663,-0.00908115003774072,-0.0391110659904759,-0.00468275900314819,-0.00507125788920329,-0.00105748528083734,0.0152273777804052,0.010628607649211,0.0197021974945612,0.0179465920351148,0.0182660640237347,0.00696403256687231,-0.0109872456615432,0.00223898201907316,-0.00224341191049932,-0.0289477763310867,-0.0255753055350458,0.00844479368719227,-0.00904958224229942,-0.0461167127492092,0.0456631524137214,0.0361928271301418,-0.00264827899650183,-0.00916143434929564,0.0516912722403067,0.013264556859345,0.028855798117974,-0.0409841056911767,0.0293667384530088,-0.0288437461759708,0.032633937165061,0.0443516818083674,-0.0133511201619371,-0.0320398677610126,0.0201449388872987,0.000547729802278212,-0.00983796255947282,-0.00252770108096825,0.000781822012243228
"PITX2",0.0131516183498949,-0.00417011982049476,-0.000527251867459051,0.0135692941790334,-0.0397314907235798,0.0187459570704856,-0.013208981167537,-0.077564675530795,-0.0074533802036665,0.0536284673029027,-0.0181831665574223,0.000870801648735451,0.0110424200485034,0.0735161001144638,0.0152311449048837,-0.0361931443072755,0.00210727273158362,0.0180413153052535,0.05524931989133,-0.112363181723312,-0.0190470968066075,-0.00693524360333273,0.00625474428920945,-0.101477651601031,-0.0222161606787393,0.020957287090904,0.0162384608809362,0.029788024619686,-0.0647373764129954,-0.0139839986715123,-0.00984231811488834,0.0041700455256397,-0.0512986510608306,0.0440638766944778,0.00321520421967714,-0.00925918127031758,0.0761600703409084,0.00891324805121472,-0.00731769615643679,-0.00891332091618354,-0.00382158758016491,-0.0237309268558667,0.0500393554420385,-0.0670149193011331,-0.0233024498540767,0.0475619533314586,0.022594109792132,-0.037361449487155,-0.0309778372969418,-0.0360985376576319
"MIR5687",0.000603628947415586,-9.67309899633391e-05,0.00168877746494248,-7.14723265004604e-05,-0.00277481588904251,0.000710032648738697,0.00220315497227663,0.00180505463168392,0.0016718689335113,0.00316768285190746,0.00105351075415445,0.00165690748409865,-0.00163585899520842,-0.0020307889078935,-0.00207745647029587,0.00276859301057311,0.000158503694896149,0.0027069137525053,0.0010552694814128,0.00334903243627004,-0.00210153114058624,-0.000886289685290032,0.00126502329754175,-0.00317690107099216,-0.00290505689327933,0.00469760419862716,0.00405997210368506,0.00237395119585073,-0.006564064291371,-0.00253637186405842,0.00114245943955058,-0.00473227051683244,0.00117851113378575,0.00593627879502928,0.00607686572328372,0.00599691303261329,0.00626718846843696,0.00102162297655801,0.00654241360091996,-0.0032628104882617,-0.00126750748075014,0.00105852954494071,-0.00822570667581424,-0.0031912909097145,0.00474609592639279,0.00714367163328703,0.00279734416727096,-0.00313335432685649,-0.0116647171618905,0.00621393366686942
"TGM2",-0.0245218371116173,0.00182599277776918,0.00761142771667152,0.0662696287825611,0.0320817387841157,-0.0457460529146682,-0.000252197253257276,0.00931423170507857,4.53023329390113e-05,0.0173387886052149,0.0312721613476505,-0.00381319589422315,0.0108690729157924,0.0184856354137385,0.0519249756894135,0.0329347373749913,0.00740861314316599,-0.00854327906677349,0.0099660383923627,-0.0259840579727598,-0.0922683101816644,-0.0175094999710212,0.0423914494078774,0.00261306361442982,0.0388311939328811,0.00465261043965831,-0.0139543337788692,-0.02411861745552,0.0343249339649369,-0.0454806539780875,0.0630660345515252,-0.00802213274025367,-0.0306147786013815,-0.0305530466804345,-0.0155214971250617,-0.0286573180818246,0.0103574485167724,0.0539881692820493,0.00176065730801463,0.0388243605595494,-0.0280107714983528,0.0104379018597004,-0.0043746531215736,0.0298309861349452,-0.0361024858060545,-0.032957677491451,0.0117805308984087,-0.0239391285336996,-0.0134641523411702,0.0465929668849917
"DLX6-AS1",0.0352984696860269,0.0464193961040996,0.0211010165527728,0.0722881516932853,-0.0376739864882146,0.10175562396974,-0.0340743453327568,0.0814989411648133,0.0138845479446972,0.0237081174111893,-0.00936937616739679,0.0358454589353801,-0.0690208719307323,0.015496594814764,-0.0423908713858802,0.0132680533448726,-0.0349573484721774,0.00424700611507064,-0.00420588216988772,0.0140785520410331,0.0157546420927005,0.0172105739677628,0.0232299430750518,-0.109265614118185,0.0196721466096443,0.0535220920057826,-0.0455011330991608,-0.0319854418508787,0.00930766423546599,0.00503920506201686,0.0715177563506138,0.0620458080108639,-0.0700750192771566,0.0204059445794264,-0.048055620829897,0.0294993460041764,-0.0583841143442173,-0.0144281080474729,0.0872602426544853,0.077219130204573,0.00645596180861722,0.0115874491011799,-0.0694561354072067,-0.0134422892617935,-0.0145415329764007,0.0254773680975018,0.00217508934169693,0.0120041119985323,0.00776316346875332,-0.0233151759343718
"CAMP",-0.000225599571911164,-0.000521675598512334,-0.000413617623362087,0.00070114237222233,-0.000520649911369734,-0.000453337214628117,0.00111434458336029,6.13569216059786e-05,-0.000146160833699811,0.000952753594414753,-0.00058030965432332,-0.000110802119906104,0.000105566680773683,-0.000658831434613081,0.000687354847989149,0.000852054954374719,0.00101770563774954,-0.000628848487358691,-0.000380636899593314,0.000644736100956186,0.000286197417304585,-0.00108530475973888,-0.000926310545886402,-0.000586121877490189,-0.000470827619103386,-0.00111636957122249,0.00141744704860248,-0.00182072417400782,-0.0019922970390788,0.000202920410863893,-0.000363531848163602,-0.00219470076100803,-0.0025265559799355,-0.00049084493200476,0.00235359464842772,0.00217850601930175,-0.000355678784020858,-0.00114614429775481,7.76222240954517e-05,-0.00128288611543867,0.000668076862917232,0.00256417462860446,0.00060031133627124,-0.00265333118593394,0.00111003080202252,-0.00478218216840127,0.00198845965976005,-0.000240167523665527,0.000898527297176151,-0.00118923787810022
"SNORD88A",8.73097937457217e-05,3.17764607036064e-05,-7.21827057930946e-05,0.000681254417052212,0.000237292293138129,-0.0021840006481615,0.00127203700035358,-0.000613505846120561,0.00334997661405321,-0.00276951365437475,0.00203953846506459,-0.00109991708893085,-0.00175656447200015,0.00301431591580614,-0.0017827852366087,0.00139240585092361,-0.0026013515536878,0.00111249140841673,0.00241719022636681,0.0016007954207942,0.000932750805534913,0.00231541278871674,0.00185481490176455,2.76261483732465e-05,-0.00303531840953885,-0.00188112169369474,0.000164425729876093,0.00067738384526446,-0.00285302467951918,-0.000688458050100656,0.00134468083235469,-0.00315829129756946,-0.000189280666782407,-0.0021223599426619,0.000681594289522273,-0.000406099477493501,0.00126237258113801,0.00118819941935633,0.00455273722577651,0.00159724976555427,-0.0012707002358603,0.00147221611170397,-0.00207077952814433,-0.000579461403702601,-0.00016830266270435,0.000689954350206874,-0.00290712457217285,0.000726577065164375,0.0031126358808552,0.00531313754100147
"MIRLET7G",-0.00122922388379375,4.31871895480412e-05,-0.000955098015025684,0.00253398738607991,-0.000927499808633922,-0.00106664203280435,-0.000782179603398517,-0.000531901446022502,0.000402688847524405,0.0011463415260678,0.00228471283954972,9.60928239746632e-05,-0.000435355849328578,0.000557081775919233,-0.000176231774912978,-1.28347326693147e-05,-0.0059033457252741,0.000322782305253401,-0.00394369268273523,-0.00251930709942496,0.000853523229108747,0.0111058660175996,0.00384663439452371,-0.00575758274383552,-0.0115522346439602,0.00187660161724205,-0.00273547012830302,0.0026397194496264,-0.00200307552542289,-0.00180294473100019,-0.00122674590489383,0.00101866703161553,-0.00524354519817104,0.0029536105824829,0.00508127088802508,0.000515930292687061,0.000376102205062923,0.00367295530969503,0.00648464632433195,-0.00171125740427209,0.000233274795099447,0.00175791484819376,0.0018492766380362,-0.0133146189827181,-0.00428467268848259,-0.00100956892116964,0.00984511570647303,0.00370000039387688,0.00310879419881462,0.00581485960301642
"SRPX",-0.0615496308581552,-0.0266545681087891,-0.0376327612462044,0.00945903903376965,-0.0134312786183546,-0.000781819624583121,-0.0308209939557502,-0.0284204272248534,-0.00225198212923011,0.0027922086812846,-0.00757093788008828,0.065151101676416,-0.0190503681684003,-0.0223308451645699,0.0112848518638116,-0.00948296415187995,-0.0448356693450086,0.0304290363158576,-0.00822025043537523,-0.0286762239122455,-0.00927215858234962,-0.033594842126661,0.0508841724040132,-0.111300941029948,0.0253992729246398,-0.0405878233506108,0.0230911653501146,0.0958200739094859,0.0434377194270412,0.029509498911156,-0.00758518052182788,0.00493888710242995,0.0359139247264056,-0.0440434435712488,-0.00347536231699258,0.0243751290754831,0.0277028111476017,0.0294288270332241,0.0148886855985637,-0.00786612410593394,0.00486888284615576,0.0250258161270448,0.0129746674436967,-0.0066323162827102,0.000621551993988999,0.0177752727408771,0.00156905557065814,-0.0369513950303998,0.0232254561358205,-0.0611347536037029
"S100A16",-0.0851576274433407,-0.0357412224456658,-0.0338372986467527,-0.0397375050649632,0.00987685606674229,0.0329279170486848,-0.00665362622709687,0.0432178139194338,-0.0462830592960654,-0.0139397221829385,0.0343630812599946,0.0205403620716325,0.0126667879896665,0.0193908262065552,0.0439470594768516,0.0524717427155374,0.0206462704735374,0.02502324393303,-0.0168736193778446,0.00978375249038589,0.0094861092999294,-0.0641747953811148,0.0370873211084675,-0.0246822837563855,-0.0142477180701963,0.0292472283440275,-0.0024772015366082,-0.0478137199593734,-0.022794467204993,0.047561093083093,0.0091195053322837,0.00270855919564263,-0.00910476934372288,0.000821571450791398,0.0370064132409704,-0.018620686164115,-0.00555471991761327,-0.00169267106379547,0.0128070147827658,0.0252439048303624,-0.0255144940488268,-0.00244292954478233,0.01190101687075,-0.0305750155183786,0.0158547246946974,-0.0267615915244494,-0.0183423942534305,0.0145566655002132,0.00652197980453616,0.0270879443651945
"A2M",-0.045050713068611,-0.00850015293746425,0.00127573671434201,0.06739980269241,0.0876714794903974,0.046991748891455,0.0231756659117804,-0.0626195940633061,0.028295257683542,-0.0150088813096383,0.0642197611463218,0.00894258272917911,-0.0218586578455371,0.0453318490736566,0.0431360214552428,-0.00188982980572237,-0.00228907113880591,0.0334633456163752,0.0467500319087618,0.0349381209156359,-0.00781860548698268,0.047004048992772,-0.0287140553682857,-0.0178320436429652,-0.00797945490856407,0.0245063726613842,-0.00659357928713237,0.0200062942281802,-0.0247670281754111,-0.00966307202127512,0.0289459668471192,-0.00580874163964965,0.0279105833045158,-0.0327561831820812,0.0293526358425856,-0.00277108804657191,-0.0343876038486317,0.070017896115905,0.0174772675828417,-0.0667056656054095,0.012299788877335,0.0320040215620599,-0.0067727701497257,0.028149153206352,-0.0113527020872143,0.0851514733026462,0.0281010312598001,0.00504374649302482,-0.00921840520470704,-0.00348561242785058
"MIR4753",0.000200852242298865,0.000327731349313747,-0.000124611260662839,0.000114351288741135,-0.000611002141446391,0.000292713275405114,0.00068871055552284,0.000170732195943408,-0.000218111480498823,-0.000363720159884398,-0.000138723173938802,-0.000398671503307682,-0.000290370725143518,0.00100393164449706,-1.19596582714875e-05,9.39700840194187e-05,-0.000636066886173489,0.000564408358287207,-0.000225416602457658,0.00104361575286138,-0.000629045300559049,0.000268387966867776,0.000141265426578405,0.00129753022879376,0.00139513819534921,-0.000475916449663068,0.00153473946291939,0.000240507422661322,0.000536704779408366,0.000622755204108807,0.00194819098879944,-0.00102572012966961,0.00138983417350484,0.000892093759131986,0.00121088652678951,-0.000739905669029292,0.00136348013638137,0.00229096589897785,0.000738622556015692,-0.00195793493914307,0.00149509270239251,0.00065003636956845,-0.00175976972696531,0.00141345445602396,0.00102847253309408,-0.0021548244417395,-0.000167130246447042,0.00151912447154048,-0.000331402428513518,0.000801600451841704
"MIR3173",0.000399602640353371,0.000195181645803523,0.000219440877033859,-0.000473681432087031,0.00141761128560752,-0.000840878034736102,-0.00116187479672067,-0.000225353590859054,-0.000710399110462111,5.61442889692644e-05,-0.00237084737804182,-8.47682768599404e-05,-0.00108883106854852,-0.000232991416150094,-0.000323703576635892,-0.00129653777820168,0.00169399260135429,5.6108886371767e-05,0.000113140177569927,0.0012653409097519,-0.000913282953529634,0.000719278673804455,0.000838944558218429,-0.000971094451986398,-0.000987387383641001,-0.000127417075289696,0.000962565897412053,0.000961406934114153,0.000711068734464165,0.000251930204365869,-0.000131936219490382,0.000311510437883784,0.00112892171358301,-0.000306562087440584,-0.000250578440348046,-9.85177782079812e-05,-0.000773963311096021,0.000182493789576805,-0.00168100074073037,-0.000940649427264132,-0.0027789656104168,-0.000589775085498383,0.000911827049149059,-0.00146134101865491,0.00113117097785028,-0.00147787511309167,0.000497568888239568,-0.00146812444025728,-0.00112893740410291,0.000322565424486909
"MIR4450",-0.000493257090776187,-8.45903287722388e-05,-0.000350925733230678,-0.000323925901753709,-0.000179151377548821,0.000656260611292216,-0.000474040075356925,-4.0774811634063e-05,3.27616051482361e-05,0.000530602159357338,0.000378619355637568,6.59281091125884e-05,-0.000643073910232426,0.000538465614949464,-0.00050366388527503,-0.000121262281472141,0.000705578437620874,-0.00209245525528321,0.00131347147143011,0.000402064088747516,-0.00118942354165717,0.00137752654611108,-0.00196707282064903,-0.000574968129632891,-0.00178091822733721,-0.000972101769029139,0.000281038893757534,-0.00015964648533663,-0.000253529751527012,-0.000190987856039605,0.0017821539419518,-0.00169929279230559,-0.000692399916588516,0.00085447717666665,0.00111370129729507,-0.00174568124220739,-0.000400708610000444,0.0013598865067117,-0.0024193043591774,-4.76800646718594e-05,-0.000772382046226817,0.000816657296687931,-0.000129764075061233,0.00071555754436447,-0.00312883884901058,0.00139670734626069,-0.00145618777720664,-0.00420776857998813,0.00381010052739358,0.00183129504983506
"MIR4649",-3.10743256238862e-05,-0.000329605547303007,0.000336226764376769,0.00152712814017634,0.00113361319873995,-0.00122163093830356,-0.000251043427743627,8.8514315353402e-05,-0.0010307870152099,0.00138014182578788,-0.000786768795023669,0.0013872610866695,0.00139736187515876,-0.000652900522092575,0.000888512300452185,0.00168521282503464,0.000867363454939472,-0.00226101109140498,0.000860011369346289,-0.00125032963772255,-0.00266063670225185,-0.000896494060643882,0.000796089920621188,0.00156396885029507,0.00152031034399711,-0.000683927944647993,-0.000542336819185488,-0.00194454146858666,-0.000513169359542588,0.000434090981954522,0.00138495405728062,0.000848721594508401,-0.000497053226327089,-0.00159136824395066,-0.00215400142336545,0.000171721485934965,0.00223405268375092,-0.00193103726975671,0.000507722198958336,0.00224962253806739,-0.00105635861042966,0.000299687142055256,-0.00131382981301117,-0.00358333627136255,-0.000894512406725656,-0.00172005078982169,-0.00061023307893163,0.00226169030935571,0.00149658691731217,0.0011091186144692
"RCAN1",-0.0586835255074314,-0.0301285278128538,6.17796313190995e-05,-0.0219430211887951,0.0373622872765733,0.0370826722319663,-0.00114139531935319,0.015824088651216,-0.0251263620000805,0.00486182617847922,0.0185342958073815,0.00310133318294985,-0.0241018659140395,0.0519946875692755,-0.00432212680373938,0.00944827528170126,-0.0262682993203965,-0.0383061228640811,-0.00551373724536646,-0.00468845107601814,0.0904904107135238,-0.0696451630476169,-0.0455791986735761,-0.0198948736466406,-0.0580665317882468,0.0513704330847406,-0.028905820962473,0.0378658296567443,-0.000392787446173727,0.0334188583185606,-0.0539743840338139,0.0135418247789971,0.00893417298099464,0.0360755824500621,-0.033574770189613,-0.0150389534515864,0.0179379473089599,0.0392107037810226,0.0257922585682733,-0.0495383479297826,-0.0210531423703373,-0.0502525324408695,-0.0123297085828122,0.00722625297013164,0.00353786621312947,-0.00930411318796238,-0.00892356777083922,-0.015665886904313,0.0148423460784733,0.0216593781370966
"DHRS3",-0.059500685685273,-0.00857916252519071,0.0219240146639155,0.0387970497054942,-0.00724793640376756,-0.0330735484150169,0.0132043751445337,0.0212540380776121,0.0106658322808354,0.0243483764108867,0.00368443627497033,0.0200728076111351,0.0397022704292697,-0.0546983668793186,-0.0714066307615621,-0.061684239367804,-0.00342009949957085,-0.0479115129480222,0.0331590698721705,-0.0501338846373621,-0.0697590917127245,0.0734992119425625,0.0253456634363662,-0.00387777081214188,0.0326410686912949,-0.00553108169816019,0.0159516467382886,0.0272960988747814,0.0385924524065373,-0.00128196512364503,0.00622581641870407,0.0278914199903501,-0.0116305449999697,-0.0202602155839415,0.0196755454089893,0.00693774877057381,0.00179531076903535,-0.00431239689062874,0.0519070467416455,0.0444338319049623,0.00421919351061943,-0.00892192341974216,0.00522739634065426,-0.00762490116344214,0.0103200457845353,-0.0427947688527096,-0.0147049760771718,-0.0342538307241581,0.00701941949342074,-0.0238939354913601
"SNORD29",0.000215720296502954,0.000467714743926658,-0.000642604449435278,0.00341475084052543,0.00170406986789004,-0.00361518714115841,-0.000696751808114541,0.00266772804652072,0.0019373519165561,0.00151818112514446,0.00199570168228301,-0.00109505528173015,-0.00313717201045554,0.000685483858362053,0.00230504271816649,0.000597674612725725,0.00482974408156494,0.000216726272874182,-0.00572854868115068,0.00155417382282528,0.00385284656043917,-0.00199036161442734,-0.000149506767690016,-0.0018620954326116,0.00190539039956815,0.00965794258053952,-0.000502034025434799,-0.00486504110572073,-0.00499164196832567,-0.00288939401348492,0.00647114356536625,-0.00721166571751453,-0.00613321982740433,0.000537603800980897,0.00699388415159124,0.00563509409926851,0.00402134137818294,-0.0034746917348953,0.00335559454362422,-0.000820006599027162,-0.00404718689645846,-0.00176407082180437,0.010328483322482,-0.00050770098685627,-0.00603167315203149,0.00712619570026545,0.0108494942451823,0.00244447060917993,-0.0184288034276777,0.00402003664898147
"ID1",-0.00885301729580332,-0.0195808888260697,0.0117779334159456,0.00550665173575049,0.054579952202043,0.0316045486440049,-0.0001946455352041,-0.0349190523387307,0.0158580874926495,0.0355605281326406,-0.0118918571045248,-0.0670158510038323,-0.0757145403071961,-0.0284255041725078,-0.0604905722080799,-0.054217935541196,0.0436905488221922,-0.0135276958495128,-0.027283580979358,0.00692855352169083,0.0205269408830551,0.0668587600241301,0.0362844282847775,0.0227421186143816,0.00148155872225715,-0.0342863323273565,0.02067755777172,0.0387359616430306,0.0095262491112713,0.0350027198919166,-0.0191572537285052,0.00713991735754999,0.0220413014141544,0.0314093287203687,0.0536835860454891,0.0538427090084955,-0.016575709735198,-0.00799824521175448,-0.0450348920110963,-0.00475893016399572,0.00118911628607606,0.00669144563014389,-0.0145135959655278,-0.0110692395619811,-0.0366836312766113,-0.0168090885068155,-0.0161705566631825,-0.0431145663173031,-0.0542370173160025,0.035137558878489
