"gene","logFC","AveExpr","t","pval","padj","B","sig"
"SLCO1C1",-0.432919375370014,0.350737922494686,-2.11618300682515,0.0432010151921003,0.37778754774221,-3.97433238711574,"NS"
"LOC400927",0.319199583369739,0.403330312619068,2.11558741432157,0.0432557760338566,0.378001676866579,-3.97537914167922,"NS"
"OAT",-0.728962788009085,2.11788686945647,-2.11533823200031,0.0432787050410286,0.378001676866579,-3.97581701794684,"NS"
"ANKEF1",-0.124504060686086,0.10575018818223,-2.11532702327361,0.0432797366884399,0.378001676866579,-3.97583671365098,"NS"
"RAP1B",-0.767206644288623,2.86090425738755,-2.1150800988887,0.0433024690762991,0.378042307271957,-3.97627058445441,"NS"
"CDH5",0.0926897975576627,0.07422306762566,2.11409500560441,0.0433932646390258,0.378676865750163,-3.97800113429075,"NS"
"PIGM",-0.223327616272708,1.16697707232265,-2.11375010592562,0.0434232469040657,0.378780421158577,-3.97859051868548,"NS"
"NFATC1",-0.171271548879149,0.230773773639947,-2.11312500837528,0.0434828342595595,0.379013895041933,-3.97970460560244,"NS"
"LIN7A",-0.306619893825366,0.437598899556774,-2.11308788041451,0.0434862659240325,0.379013895041933,-3.97976979725941,"NS"
"FAM211A",0.16148200200638,0.397918975656828,2.1127928602402,0.0435135426228291,0.379093609458639,-3.98028778373549,"NS"
"MTCH2",-0.477273847621311,2.63052876352715,-2.11238399009367,0.043551370716952,0.379140276461173,-3.98100557930891,"NS"
"GABRB3",-0.35671707317795,0.415768334948415,-2.11228217033159,0.0435607954868503,0.379140276461173,-3.98118431455418,"NS"
"ZDBF2",0.220475633026817,0.32811965971369,2.11208089183177,0.0435794318203244,0.379140276461173,-3.98153762249349,"NS"
"TMEM254",-0.343778132716472,0.721034962461847,-2.11195134046,0.0435914307050868,0.379140276461173,-3.98176501381562,"NS"
"AP2M1",-0.473580213253481,4.30328374490583,-2.1112005800601,0.0436610230577146,0.379587663664763,-3.98308256949826,"NS"
"PDE4DIP",0.699537055485852,2.20647587978085,2.11085084093504,0.0436934761367813,0.379640327862324,-3.98369623469273,"NS"
"PCSK5",0.23064152939554,0.296724262575051,2.11031426361037,0.0437433080565814,0.379640327862324,-3.98463759276225,"NS"
"NFIC",0.478604956675343,1.28791412403034,2.11030043951422,0.0437445925675127,0.379640327862324,-3.98466184317119,"NS"
"GCNT1",-0.0494857428950719,0.0348703570634833,-2.11021038458603,0.0437529611355495,0.379640327862324,-3.98481981593423,"NS"
"DPY19L4",0.239205120259938,1.00592426145336,2.10996348252168,0.043775912398845,0.379640327862324,-3.98525290261385,"NS"
"ANKIB1",0.395933820642573,1.46624479100943,2.10977312750534,0.0437936145290012,0.379640327862324,-3.98558677651522,"NS"
"RBCK1",0.482114157252258,1.62718122591974,2.10967834017967,0.0438024316826624,0.379640327862324,-3.98575302112463,"NS"
"PLG",0.0104747575551404,0.0152759788182793,2.10943205459693,0.0438253486422139,0.379640327862324,-3.98618494912114,"NS"
"ZNF57",0.138550871508242,0.275939982033957,2.10937679829881,0.0438304917241212,0.379640327862324,-3.9862818509788,"NS"
"ZNF141",0.222883259175663,0.675111454407813,2.10890042442807,0.0438748533628999,0.379845404653859,-3.98711718345967,"NS"
"CACNG5",-0.519595895498673,0.25651872906113,-2.10846687011874,0.0439152621860288,0.379845404653859,-3.98787731434476,"NS"
"MPDZ",-0.232288140001878,0.702237301251815,-2.10840529809056,0.0439210036032756,0.379845404653859,-3.98798525675239,"NS"
"ZCRB1",-0.40004579840509,2.00424027892907,-2.10834277076976,0.0439268347818179,0.379845404653859,-3.98809487159872,"NS"
"ROPN1B",0.0129170046594216,0.0178223953844424,2.10737347082429,0.044017317921894,0.380391537341481,-3.98979382791964,"NS"
"ZNF529",0.381130913195249,1.31034913685014,2.10697717984364,0.044054358965205,0.380391537341481,-3.99048827347708,"NS"
"MRPL20",-0.481372221959726,2.80927683786276,-2.10693206501175,0.044058577573551,0.380391537341481,-3.99056732514189,"NS"
"LOC606724",-0.0902018694101443,0.0979788486098937,-2.10688731298543,0.0440627626113668,0.380391537341481,-3.99064573989817,"NS"
"CLK4",0.257304953896002,1.31085087409729,2.10604471136909,0.0441416254708865,0.380915083355661,-3.99212193019885,"NS"
"C8orf4",0.66937967142937,1.08375586452881,2.1054795270793,0.0441945938754261,0.380987493452557,-3.99311186575349,"NS"
"PPIL6",0.113549159905256,0.472842262990973,2.10537883755951,0.0441977532025194,0.380987493452557,-3.99323392381474,"NS"
"RFTN2",0.72664927440191,1.71282447537873,2.10537197165152,0.0442046802389356,0.380987493452557,-3.99330023058772,"NS"
"STARD4-AS1",0.288354464616368,0.698306755528047,2.10470528635439,0.0442672464995446,0.381369533192822,-3.99446766250778,"NS"
"SAMD4A",-0.268798645152399,0.5659732525544,-2.1041630699086,0.0443181897794723,0.381466031998427,-3.99541694317493,"NS"
"TMEM9B-AS1",0.100975507651057,0.196924549004219,2.10408476987654,0.0443255506661251,0.381466031998427,-3.99555401188531,"NS"
"PDCD11",-0.197054294439036,0.542836653041365,-2.10393954985341,0.0443392054923242,0.381466031998427,-3.99580821828077,"NS"
"DIAPH3-AS2",-0.00481877710702186,0.00243546631847218,-2.10368996618499,0.0443563919262646,0.381466031998427,-3.99619102507857,"NS"
"LINC00244",-0.00805222832021294,0.00656404045193703,-2.10344328612049,0.0443858966622993,0.381466031998427,-3.99667682940692,"NS"
"TCTA",0.301940603819762,1.55159741509459,2.10328234759415,0.0444010480063951,0.381466031998427,-3.99695848902321,"NS"
"WDR91",0.26120442755017,0.876572599180925,2.10322809807694,0.0444061562907921,0.381466031998427,-3.99705342801754,"NS"
"MYL7",-0.0257365155588969,0.013909776058218,-2.1027609902148,0.0444501620678345,0.38168724380959,-3.99787081479303,"NS"
"UNC13B",-0.195238694960501,0.522903843805299,-2.10246875867619,0.0444777126161247,0.381718247399336,-3.99838212173597,"NS"
"LOC202781",0.368636660247531,1.05320217457717,2.10230527755549,0.044493131650645,0.381718247399336,-3.99866813666375,"NS"
"PRKRIP1",0.265829352743221,1.21802582989565,2.10157611623217,0.0445619617396333,0.381718247399336,-3.99994363253797,"NS"
"SMIM16",0.0192108745674873,0.0253200299027537,2.10145091669259,0.0445737896168119,0.381718247399336,-4.00016260792438,"NS"
"DIS3L2",0.277951156225807,1.12982845855922,2.10144602641014,0.0445742516691939,0.381718247399336,-4.0001711608942,"NS"
"UBE2J2",-0.263241720870174,1.06652989475512,-2.1010761913612,0.0446092074147327,0.381718247399336,-4.00081795116753,"NS"
"OR2H1",-0.00792886511792202,0.00691052303092312,-2.10106140367759,0.0446106056102582,0.381718247399336,-4.00084381109187,"NS"
"IQCB1",0.290516935956708,0.968511547556405,2.10086955860239,0.0446287483511232,0.381718247399336,-4.00117928793036,"NS"
"POM121L10P",0.0967044633446859,0.255924419559857,2.10082354098625,0.0446331012001559,0.381718247399336,-4.00125975505628,"NS"
"STK10",-0.150743777525106,0.427892440583902,-2.10039781737749,0.0446733886785741,0.381718247399336,-4.00200412249478,"NS"
"SLCO3A1",-0.0808840847310641,0.0913327904932983,-2.10026451626577,0.0446860099942623,0.381718247399336,-4.00223717416943,"NS"
"CTH",0.247016853820278,0.491921927171303,2.10022249929056,0.0446899889334627,0.381718247399336,-4.00231063068536,"NS"
"MAFB",0.204616641969966,0.284158467355069,2.10021073702944,0.0446911028568355,0.381718247399336,-4.00233119396567,"NS"
"NAT8L",-0.109899740930269,0.218668337024122,-2.09955800055072,0.0447529577410076,0.382090483220387,-4.00347220672418,"NS"
"PSMB8",0.8559364189845,1.84675871240837,2.09876737232321,0.0448279814027977,0.382555309670708,-4.00485392192555,"NS"
"MIR611",-0.00847747210242682,0.00627110338996263,-2.09840594207186,0.0448623151406965,0.382555309670708,-4.00548543995482,"NS"
"FLJ39739",0.188073660616647,0.680435273508621,2.09818826779087,0.0448830041768466,0.382555309670708,-4.00586573936108,"NS"
"SLC10A4",-0.514191539581421,0.295746105699128,-2.09796139165929,0.0449045768282308,0.382555309670708,-4.00626208540908,"NS"
"NCKAP1",-0.285495722253839,1.13972130328665,-2.09781984173253,0.0449180408509937,0.382555309670708,-4.00650935355971,"NS"
"RPL17",-0.771941315017635,6.5947966510631,-2.09776955544786,0.0449228248720569,0.382555309670708,-4.00659719388211,"NS"
"SYNJ2BP",-0.293645061888656,1.09838172599887,-2.09762805869737,0.0449362886928521,0.382555309670708,-4.00684435302487,"NS"
"EMX1",0.0149347554085988,0.0149969857269229,2.09725974932934,0.0449713511875875,0.382555309670708,-4.00748764086129,"NS"
"HIST1H2AI",-0.029245015446753,0.0296779336912615,-2.09725223168948,0.0449720671084509,0.382555309670708,-4.00750077030538,"NS"
"CCDC15",0.169054412703627,0.342272867812098,2.09699633665852,0.0449964425736325,0.382607001940659,-4.00794766708044,"NS"
"RAP2A",-0.329810716279876,0.691518474376606,-2.09648559499929,0.0450451287142372,0.382631952735013,-4.00883951339032,"NS"
"ZNF233",-0.0883340337383653,0.154731256976619,-2.09601516220583,0.0450900138121429,0.382631952735013,-4.00966083608074,"NS"
"ERVK13-1",0.250374886514179,0.875415286760347,2.09596486957545,0.0450948146989281,0.382631952735013,-4.00974863356926,"NS"
"TWF2",-0.359833250535436,1.37949376062489,-2.09591397336534,0.0450996736648954,0.382631952735013,-4.00983748321621,"NS"
"PRKACA",-0.111745945913825,0.261780730141598,-2.09577760771135,0.0451126945299822,0.382631952735013,-4.01007552950602,"NS"
"MMP2",-0.566096808649884,1.40211891752107,-2.09566299006533,0.045123641369521,0.382631952735013,-4.01027560290253,"NS"
"NOMO2",-0.224632708231215,1.04387571217431,-2.09555471420919,0.0451339846869811,0.382631952735013,-4.01046459907309,"NS"
"BMS1P2",-0.161076062377958,0.71769641689517,-2.0953832219947,0.0451457758571561,0.382631952735013,-4.01072545017193,"NS"
"ATP10B",-0.281563055502114,0.267908789875969,-2.09515037952521,0.04517262836109,0.382704411021892,-4.01117030613592,"NS"
"SAMD12",-0.109185844683656,0.0791885504529897,-2.09448531048983,0.045236255219752,0.383070876411352,-4.01233087544095,"NS"
"CER1",-0.0113020859825402,0.00801219721552992,-2.09431537181417,0.0452525259331407,0.383070876411352,-4.01262738232767,"NS"
"KCNK4",0.0142731956436592,0.0137869154245351,2.09384911033297,0.0452971946433398,0.38323304573113,-4.01344082133681,"NS"
"CLDN12",0.463616806460203,1.72226953853642,2.09373283237192,0.0453083403820055,0.38323304573113,-4.0136436595277,"NS"
"B9D1",-0.313361032079285,0.833240556380386,-2.09337822220432,0.0453423463129866,0.38336559606075,-4.01426220072108,"NS"
"SRGAP2B",0.12067569656703,0.321476883309771,2.09258843660215,0.045418165539467,0.38375352046764,-4.01563954296475,"NS"
"PLEKHA7",-0.147052366258563,0.147139481671185,-2.09249418588949,0.0454272210960514,0.38375352046764,-4.01580388617854,"NS"
"RPS29",-0.886401068241974,3.80171377010751,-2.09214749442529,0.0454605448102983,0.38375352046764,-4.01640836012965,"NS"
"RHD",0.0917829951940564,0.403474419243769,2.09207015822231,0.0454616418861898,0.38375352046764,-4.01649066139924,"NS"
"G6PD",-0.16727675398646,0.66972385107411,-2.09156981194094,0.0455161193942267,0.383950800991894,-4.01741541953202,"NS"
"HYAL1",0.0466026100009659,0.102267090040085,2.09151143506959,0.0455217387564639,0.383950800991894,-4.01751717541339,"NS"
"PDHB",-0.570508234573188,2.77750758068172,-2.09119493437962,0.0455522158562735,0.384052936023718,-4.01806882786174,"NS"
"NAA10",-0.514538818461197,2.33705554826098,-2.09019672905624,0.0456484556209352,0.384297156411889,-4.01980828280886,"NS"
"LINC00643",-0.898908891484605,0.909268627912778,-2.09003570955213,0.0456639968479206,0.384297156411889,-4.02008881693853,"NS"
"GPR1",0.253413719698543,0.358401965712592,2.08992643868724,0.0456745460906379,0.384297156411889,-4.02027918387574,"NS"
"ST3GAL6-AS1",-0.101202090772305,0.130748086651766,-2.08987156674229,0.0456798443609126,0.384297156411889,-4.02037477670203,"NS"
"THOC5",-0.352166925201259,0.968433913710682,-2.08952984092767,0.0457128526537514,0.384297156411889,-4.02097005941202,"NS"
"C22orf46",0.0774160952129642,0.158442062820616,2.08947695278602,0.045717963164123,0.384297156411889,-4.02106218376803,"NS"
"C11orf73",-0.350199087111997,2.04689900828135,-2.08944256277671,0.0457212864966668,0.384297156411889,-4.02112208585659,"NS"
"TNPO2",0.355096309240352,1.98225390908856,2.0893708349559,0.0457282187169535,0.384297156411889,-4.02124702238129,"NS"
"APOC2",-0.0460163748173075,0.0394396884425272,-2.08865619807071,0.0457973365884707,0.384571867148028,-4.02249161940421,"NS"
"OR2L13",-0.0119240548635449,0.00572508528005308,-2.08865252226091,0.0457976923429427,0.384571867148028,-4.02249802033235,"NS"
"NUDT13",-0.110455582662812,0.152709497028457,-2.08795786249095,0.04586496735391,0.384982176797633,-4.02370753217786,"NS"
"MRPL45",-0.427924835285301,1.39767399534631,-2.08719255681465,0.0459391856117292,0.385208037121609,-4.02503971636801,"NS"
"ZNF254",0.334887626426487,1.62889600623094,2.08674665646248,0.0459824774916917,0.385208037121609,-4.0258157436363,"NS"
"SLA",0.0537576939456895,0.0575830291284031,2.08661703230879,0.0459950693171133,0.385208037121609,-4.0260413141025,"NS"
"PPP2R1B",-0.332055166718042,0.940657083293487,-2.08634161041719,0.0460218342395533,0.385208037121609,-4.0265205668229,"NS"
"LOC100289187",0.0813835555690556,0.122645205112023,2.08631546978281,0.0460243752492193,0.385208037121609,-4.02656605094174,"NS"
"GPR162",-0.220127062583469,0.509159100668103,-2.08578653203684,0.0460758175683503,0.385208037121609,-4.02748630313194,"NS"
"ITGAE",-0.209951398540517,0.798107571654584,-2.08563240453778,0.0460908169686077,0.385208037121609,-4.02775442455722,"NS"
"LOC283683",-0.205857421610955,0.440058272385611,-2.08557207053495,0.0460966897402515,0.385208037121609,-4.02785937820547,"NS"
"PKDREJ",0.0240642911528027,0.0446464236339194,2.08549119690675,0.0461045628322042,0.385208037121609,-4.02800005802409,"NS"
"LHFPL2",-0.20785212887884,0.354633746588439,-2.08541917159917,0.0461115755391796,0.385208037121609,-4.02812534288472,"NS"
"WDR35",-0.207397988866396,0.820322967071055,-2.08516174186686,0.0461366477852643,0.385208037121609,-4.02857310527412,"NS"
"SNORD19B",-0.0167930243650971,0.0162525729427613,-2.08495183309371,0.0461571006968634,0.385208037121609,-4.02893818241744,"NS"
"KCTD7",0.225091318608816,0.796365111532459,2.0849083745271,0.0461613361799999,0.385208037121609,-4.02901376305532,"NS"
"ATP6V1G1",-0.558595794882809,3.76066053460793,-2.08486990775977,0.0461650854486166,0.385208037121609,-4.02908066130183,"NS"
"DDX19B",-0.273989543005555,1.20584888606775,-2.08483773574634,0.0461682213891985,0.385208037121609,-4.02913661154983,"NS"
"GLT1D1",-0.0247606214701261,0.0167471690684667,-2.08463904429879,0.0461875928607961,0.385215946998958,-4.0294821415223,"NS"
"KATNAL2",0.180836725852575,0.245218285735271,2.08414815568972,0.0462354830686459,0.385461609043986,-4.03033570938019,"NS"
"CCDC121",0.0942691426945114,0.223924916385179,2.08371973262275,0.0462773152258335,0.385546184562913,-4.03108054309672,"NS"
"HMX1",-0.078047815357071,0.0449019951317024,-2.08366659278466,0.0462825062534273,0.385546184562913,-4.03117292156469,"NS"
"SLC22A1",-0.0142608860543845,0.0144202877591423,-2.08306304026595,0.0463415012317519,0.385883890583313,-4.0322220207602,"NS"
"SLC9A9",-0.210954467446645,0.381948942330634,-2.08255594964238,0.0463911189511562,0.386133727873555,-4.03310328084085,"NS"
"COX4I1",-0.369501541673326,5.42963425621664,-2.08231390114317,0.0464084393393393,0.386133727873555,-4.03347261278754,"NS"
"MLN",0.0127950269799685,0.0109821924223498,2.08191390042827,0.0464540096379936,0.386218799211997,-4.03421886143398,"NS"
"FBXO18",-0.186794935210492,0.478982936189026,-2.0817580735653,0.0464692847490586,0.386218799211997,-4.03448957829448,"NS"
"COQ9",0.515320472514664,2.25237945577957,2.0816243829951,0.0464823934723946,0.386218799211997,-4.03472182635781,"NS"
"ACOT1",-0.24010836715853,0.419711938402942,-2.08152082869025,0.0464925495057916,0.386218799211997,-4.03490171416964,"NS"
"APOL3",0.0669663061637146,0.0778377794365309,2.08062933097136,0.0465800640567051,0.386520061520749,-4.03645010066173,"NS"
"LOC730101",-0.224436656997852,0.496728392507368,-2.0801245574447,0.0466296802446819,0.386520061520749,-4.0373265992098,"NS"
"MFSD10",-0.605294460293441,1.74649067223282,-2.08004532955943,0.0466374721185024,0.386520061520749,-4.03746415819619,"NS"
"ACTR3",-0.620466387844821,3.22720576801822,-2.07996300442092,0.0466455698222506,0.386520061520749,-4.03760709078984,"NS"
"BMP5",-0.105077444964725,0.0479127910949335,-2.07993607675616,0.0466482187642266,0.386520061520749,-4.03765384161858,"NS"
"LMBRD1",-0.533253719292557,1.59076700069595,-2.07971919268829,0.0466695590559923,0.386520061520749,-4.03803037198849,"NS"
"MESP2",-0.00471111665524577,0.00258778819710159,-2.07960670714493,0.046674239103344,0.386520061520749,-4.03817472989728,"NS"
"GRIN2A",-0.140339832550751,0.0710917324158368,-2.07946398957466,0.0466946808267548,0.386520061520749,-4.0384733916138,"NS"
"SERHL",0.0197505891750823,0.034601675961208,2.07945884373118,0.0466951874982741,0.386520061520749,-4.03848232413515,"NS"
"ANKRD61",0.0323327399579095,0.0518722519883428,2.07883783918867,0.0467563688090086,0.38682749368583,-4.03956019155986,"NS"
"ST6GAL1",-0.606050929711686,0.799482212897412,-2.07864093193041,0.0467757829210374,0.38682749368583,-4.03990191202456,"NS"
"DLEU1",-0.3000636052017,0.674795558800835,-2.07851878395123,0.0467878297159819,0.38682749368583,-4.04011388067212,"NS"
"LEMD1",-0.345759409963154,0.230371576916281,-2.07821368346553,0.0468179321379292,0.386921859526531,-4.04064329562568,"NS"
"FAM154B",0.0773120810350699,0.113343659247712,2.07787858003304,0.0468510145432286,0.386921859526531,-4.04122470785859,"NS"
"LOC646498",-0.0159186310704245,0.019843221434358,-2.07775714999987,0.046863007588083,0.386921859526531,-4.04143537517081,"NS"
"SDR42E1",-0.00482782089524834,0.00207870348672029,-2.07758855501765,0.0468732636750061,0.386921859526531,-4.04167719593993,"NS"
"C22orf32",-0.313247040101684,1.53281608429616,-2.07742625512584,0.0468957022472784,0.386954316609449,-4.04200939532508,"NS"
"UQCR10",-0.66386655878311,2.96869600923031,-2.0768768511005,0.0469500317284169,0.387249788327207,-4.04296232942847,"NS"
"MATN3",-0.0119227247241376,0.0126825624631381,-2.07652668485399,0.0469846880674742,0.387382824449061,-4.04356959376253,"NS"
"HSPB9",0.0747303510552692,0.165812137347666,2.07569878497041,0.0470667163768864,0.387528182991597,-4.04500505948979,"NS"
"ZNF511",-0.263121426506555,0.683040626115167,-2.07568761798264,0.0470678236684339,0.387528182991597,-4.04502441871624,"NS"
"GPT2",-0.180186569938264,0.803639994187697,-2.07560058552086,0.0470764543879983,0.387528182991597,-4.04517529669137,"NS"
"PHC3",0.209320483306505,1.26285063514854,2.07554549749114,0.0470755098574222,0.387528182991597,-4.04522039706492,"NS"
"ERI2",-0.160538836571283,0.425508069502179,-2.07491277537733,0.0471447115613144,0.387937337282771,-4.04636751259076,"NS"
"PPP1R9A",-0.539959671716503,1.20350993513575,-2.07461321994259,0.0471744663533214,0.388029471668606,-4.0468866583263,"NS"
"MTFR1L",-0.296932106149893,1.91020538656832,-2.07391741680342,0.0472422127050837,0.388433906980179,-4.04808111275546,"NS"
"PCSK4",0.0371026356876206,0.0606213384115409,2.07366664746848,0.0472685985887778,0.388498084863504,-4.04852676542939,"NS"
"ERGIC2",-0.492134168948588,2.26290798597655,-2.07315488902921,0.0473195598347488,0.388764116536252,-4.04941325490051,"NS"
"SNORD56",-0.0131355674374957,0.0106326184991542,-2.07159229104916,0.0474754655898363,0.389569200555707,-4.05211907904454,"NS"
"FMO5",0.070861313469375,0.102918537739935,2.0711599597249,0.0475186810143365,0.389569200555707,-4.05286745292992,"NS"
"WFS1",-0.371155824985218,0.804664899951509,-2.07107447238518,0.0475272303698535,0.389569200555707,-4.05301541986112,"NS"
"PPM1L",-0.184098978152591,0.445602832322959,-2.0710191992628,0.0475327588088249,0.389569200555707,-4.05311108776186,"NS"
"VIL1",0.00643895607733002,0.00690578438882466,2.07082779991796,0.0475519070443787,0.389569200555707,-4.05344235164064,"NS"
"CDH13",0.639652772561651,0.670482510701799,2.070273672837,0.0476073822959399,0.389569200555707,-4.05440128130634,"NS"
"PGAM2",0.238395958588541,0.52018000679874,2.06988827940252,0.0476459989109136,0.389569200555707,-4.05506810461562,"NS"
"MIR421",0.0328979571471727,0.0382130136269471,2.06971581124953,0.0476632892852617,0.389569200555707,-4.05536648704872,"NS"
"LOC283922",0.179016972599719,0.781591892554463,2.06951391780509,0.0476835366767988,0.389569200555707,-4.05571575463571,"NS"
"HSPB11",-0.312568646746934,1.36545854864818,-2.06924039591375,0.0477109796514167,0.389569200555707,-4.0561888974479,"NS"
"SPIN2B",-0.180534054285581,0.73054820660433,-2.06916078046633,0.0477189702480012,0.389569200555707,-4.05632660914099,"NS"
"BAI1",-0.175106918846676,0.242512853057294,-2.06902116708654,0.0477329853911433,0.389569200555707,-4.05656809069074,"NS"
"CAPN5",-0.718581490778442,1.68848898293367,-2.06898494566795,0.0477366220874562,0.389569200555707,-4.05663073896071,"NS"
"INPP4A",0.152676402913278,0.477127091604329,2.06896562548601,0.0477385619691575,0.389569200555707,-4.05666415466678,"NS"
"GUCY1B3",-0.313088025762598,0.411790474173349,-2.06882245071168,0.0477529398947635,0.389569200555707,-4.05691177919315,"NS"
"ZXDB",-0.151425561005927,0.373812886802281,-2.06833337182538,0.0478020831843591,0.389569200555707,-4.05775756088148,"NS"
"NFE2L1",-0.233767800532391,0.844803285173566,-2.06810952745184,0.0478245902890287,0.389569200555707,-4.05814461496036,"NS"
"MBTPS1",-0.332798454835086,1.64973421051122,-2.06807335148966,0.0478282285899958,0.389569200555707,-4.058207164756,"NS"
"GLUD2",-0.173713559139638,0.0684794749926805,-2.06759065166852,0.0478767982838392,0.389569200555707,-4.05904169811116,"NS"
"SH3BGRL",-0.656066332502671,2.89581344766471,-2.06756300029777,0.047879581911241,0.389569200555707,-4.05908949995208,"NS"
"RNASEK",-0.507792784285131,3.96121004706632,-2.06754497223897,0.0478813968495209,0.389569200555707,-4.05912066540675,"NS"
"STRA6",-0.13998846082553,0.0424079532972685,-2.0674824474356,0.0478876918791325,0.389569200555707,-4.05922875172948,"NS"
"HINT2",-0.380223767330412,1.14781037613713,-2.06738151709248,0.0478978551438073,0.389569200555707,-4.05940322455319,"NS"
"BLOC1S2",-0.363855555713016,1.52155802754658,-2.06727369764602,0.0479087142211257,0.389569200555707,-4.05958959941873,"NS"
"IFIH1",0.215506816066201,0.286252468209655,2.06716741412323,0.0479194207395621,0.389569200555707,-4.05977331245912,"NS"
"CCDC85B",-0.288539655981465,0.474788222590842,-2.06715991254981,0.0479201764939222,0.389569200555707,-4.05978627881081,"NS"
"TTLL9",0.0350864410161505,0.0696297963734492,2.06709070776897,0.0479271491040831,0.389569200555707,-4.05990589658741,"NS"
"TES",-0.116982761817726,0.207307887142318,-2.06652303195297,0.0479843782121134,0.389569200555707,-4.06088699328664,"NS"
"KLHL14",-0.157995715373196,0.0712834705778874,-2.06647901775381,0.0479888179409903,0.389569200555707,-4.06096305356603,"NS"
"LOC100009676",0.136204891025617,0.40853635881552,2.06642484510253,0.0479942828557739,0.389569200555707,-4.06105666691204,"NS"
"IFITM4P",0.0184074857722582,0.0279947584248864,2.0663305138928,0.0480038002637632,0.389569200555707,-4.06121967225358,"NS"
"LOC440905",-0.0224428004355063,0.0300071638981462,-2.06597152744438,0.0480400349432957,0.389569200555707,-4.06183995564827,"NS"
"SMAD6",-0.0229817334434809,0.0139470496400747,-2.06592540811757,0.0480446918004937,0.389569200555707,-4.06191963840947,"NS"
"LOC442459",-0.00459431334753216,0.00384456601840382,-2.06569296818226,0.0480617197449783,0.389569200555707,-4.06227206724908,"NS"
"HCG4B",0.107952671937814,0.142316011091488,2.06567819441989,0.0480696607888338,0.389569200555707,-4.0623467405264,"NS"
"RAP2B",-0.284832568884476,1.01423545745282,-2.0654160480706,0.0480961505414207,0.389632860004094,-4.06279960099696,"NS"
"SDPR",-0.0387665264931994,0.0261708063793446,-2.06494329609946,0.048143954531939,0.389869072543885,-4.06361618007863,"NS"
"MAGEF1",-0.343415333637638,1.17062751203268,-2.06413480845068,0.0482258050454139,0.389953566609324,-4.06501235922562,"NS"
"ERBB2",-0.282682086775951,0.450878685983886,-2.06409461857275,0.048229877039985,0.389953566609324,-4.06508175293011,"NS"
"NAIP",0.390274519776662,1.27748842387619,2.06359390344983,0.0482806344555268,0.389953566609324,-4.06594622915218,"NS"
"MRPL9",-0.429295833711655,2.0067406605366,-2.06352786543292,0.0482873322449214,0.389953566609324,-4.06606023138467,"NS"
"MRPS12",0.412392155909805,1.44738541124051,2.06349349427573,0.0482908186041232,0.389953566609324,-4.0661195656905,"NS"
"TM4SF1",-1.08738196683153,1.46168229262555,-2.06339100035743,0.048301216160745,0.389953566609324,-4.06629649485204,"NS"
"CD163L1",0.0477226975960507,0.0397483468584457,2.06314306121169,0.0483263766848082,0.389953566609324,-4.06672447125194,"NS"
"PLD6",-0.187884866059547,0.444238891127549,-2.06299226374315,0.048341685073838,0.389953566609324,-4.06698474987352,"NS"
"LCAT",-0.475766709071626,0.668781198567066,-2.06298584802049,0.0483423364688667,0.389953566609324,-4.06699582319966,"NS"
"SP2",-0.15919988670355,0.535210810493614,-2.06250026671539,0.0483916605824433,0.389953566609324,-4.06783384844762,"NS"
"PCDH20",-0.22801480090792,0.199966448972671,-2.0623921636734,0.0484026474702807,0.389953566609324,-4.06802039531691,"NS"
"PTGER2",-0.00625171265274234,0.0033890614189404,-2.06236249857969,0.0484056628226022,0.389953566609324,-4.06807158533796,"NS"
"TCEANC2",0.0841425214038546,0.319605681596667,2.0620013517771,0.0484359218871791,0.389953566609324,-4.0686460491459,"NS"
"CHRNB1",0.198807072673659,0.864535037228093,2.06188022140934,0.0484547079103056,0.389953566609324,-4.0689037272361,"NS"
"CADM4",-0.235182165456956,0.582872249614541,-2.06185527845429,0.048457245674359,0.389953566609324,-4.06894676107036,"NS"
"RB1",-0.394152844532655,1.40800850488447,-2.06179134568741,0.0484637509046432,0.389953566609324,-4.06905706192662,"NS"
"AP2S1",-0.597910138237968,2.60409856924175,-2.06171579688632,0.0484714390749263,0.389953566609324,-4.06918740031855,"NS"
"FAM135A",-0.168015799805914,0.635031890990893,-2.06144078710751,0.0484994343606443,0.390028720402581,-4.06966182390244,"NS"
"ZNF14",0.269410448416393,0.804481154182487,2.06037338245319,0.0486082289002372,0.390753347971957,-4.07150278724503,"NS"
"EPM2A",0.0955444365678142,0.230369760154163,2.05994236902072,0.048652220796934,0.390956681261758,-4.07224596524759,"NS"
"SGPP2",-0.0415209880625375,0.0421648116808976,-2.05908581916752,0.0487397500786506,0.391309929309685,-4.07372254416171,"NS"
"MFNG",0.493415968502699,0.451651935351269,2.05899305636275,0.0487492376923487,0.391309929309685,-4.07388242837588,"NS"
"HLA-G",0.216505727623275,0.349817037829333,2.05896287328039,0.0487523251160615,0.391309929309685,-4.07393445024329,"NS"
"KIAA0020",-0.300221314178441,1.06713555932913,-2.05857041958458,0.0487924848951991,0.391310670536391,-4.0746108112646,"NS"
"MXD4",-0.299723336808417,0.882807893352174,-2.05845000140152,0.0488048131477592,0.391310670536391,-4.07481832322599,"NS"
"PNMAL2",-0.100767557768605,0.0677589588451788,-2.05822852604552,0.0488274946886588,0.391310670536391,-4.0751999601751,"NS"
"OAS1",0.377665062874907,0.381529610910793,2.05814869785578,0.048835672267962,0.391310670536391,-4.07533750945475,"NS"
